organism_id,organism_name,species_id,species_name,proteome_id,proteome_name,proteome_source
46221,"Porcine circovirus",46221,"Porcine circovirus"
46290,"Foot-and-mouth disease virus C3",12110,"Foot-and-mouth disease virus",649897,"Foot-and-mouth disease virus O/swine/1997",uniprot
46607,"Andes virus",46607,"Andes virus",46607,"Andes virus",GenBank
46608,"Exogenous mouse mammary tumor virus",11757,"Mouse mammary tumor virus",11759,"Mouse mammary tumor virus (STRAIN C3H)",uniprot
46633,"Echovirus E1",138949,"Human enterovirus B",103906,"Coxsackievirus B4 (strain JVB / Benschoten / New York/51)",uniprot
46771,"Simian virus 12",46771,"Simian virus 12"
46919,"Whitewater Arroyo virus",46919,"Whitewater Arroyo virus",46919,"Whitewater Arroyo virus",uniprot
46920,"Rio Mamore virus",46920,"Rio Mamore virus"
46921,"Human adenovirus 13",130310,"Human adenovirus D",130310,"Human adenovirus D",GenBank
46928,"Human adenovirus 26",130310,"Human adenovirus D",130310,"Human adenovirus D",GenBank
46929,"Human adenovirus 27",130310,"Human adenovirus D",130310,"Human adenovirus D",GenBank
46941,"Human adenovirus 46",130310,"Human adenovirus D",130310,"Human adenovirus D",GenBank
47000,"Equine rhinitis A virus",47000,"Equine rhinitis A virus",47000,"Equine rhinitis A virus",GenBank
47001,"Equine rhinitis B virus 1",312185,"Equine rhinitis B virus",650131,"Equine rhinitis B virus 1 strain P1436/71",uniprot
47501,"Echovirus E13",138949,"Human enterovirus B",103906,"Coxsackievirus B4 (strain JVB / Benschoten / New York/51)",uniprot
47516,"Echovirus E3",138949,"Human enterovirus B",103906,"Coxsackievirus B4 (strain JVB / Benschoten / New York/51)",uniprot
47929,"Macacine herpesvirus 3 (Rhesus cytomegalovirus)",47929,"Macacine herpesvirus 3 (Rhesus cytomegalovirus)",47929,"Macacine herpesvirus 3 (Rhesus cytomegalovirus)",GenBank
47985,"Grapevine leafroll-associated virus 1",47985,"Grapevine leafroll-associated virus 1"
48539,"Human rotavirus serotype 2 / strain 1076",28875,"Rotavirus A",450149,"Simian rotavirus A/SA11-H96",uniprot
50292,"Cercopithecine herpesvirus 5",50292,"Cercopithecine herpesvirus 5",50292,"Cercopithecine herpesvirus 5",GenBank
51033,"Human papillomavirus type 73",337049,"Alphapapillomavirus 11",333764,"Human papillomavirus type 34",uniprot
51680,"Ribgrass mosaic virus",51680,"Ribgrass mosaic virus"
52276,"Snow Mountain virus",11983,"Norwalk virus",524364,"Norovirus Hu/1968/US",uniprot
53179,"Porcine rubulavirus",53179,"Porcine rubulavirus",53179,"Porcine rubulavirus",GenBank
53258,"Variola minor virus",10255,"Variola virus (smallpox)",587200,"Variola virus human/India/Ind3/1967",uniprot
54290,"GB virus C",54290,"GB virus C",54290,"GB virus C",GenBank
54315,"Bovine viral diarrhea virus 2 (BVDV-2)",54315,"Bovine viral diarrhea virus 2 (BVDV-2)",54315,"Bovine viral diarrhea virus 2 (BVDV-2)",GenBank
55532,"Influenza A virus (strain A/SW/Quebec/1192/1986)",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
55884,"Enterobacteria phage SfV",55884,"Enterobacteria phage SfV",55884,"Enterobacteria phage SfV",uniprot
55951,"Grapevine leafroll-associated virus 3",55951,"Grapevine leafroll-associated virus 3",651354,"Grapevine leafroll-associated virus 3 isolate NY1",uniprot
57278,"Human herpesvirus 7 strain JI",10372,"Human herpesvirus 7",57278,"Human herpesvirus 7 strain JI",uniprot
57282,"Human endogenous retrovirus H",57282,"Human endogenous retrovirus H"
57482,"European bat lyssavirus 1",57482,"European bat lyssavirus 1",453116,"European bat lyssavirus 2 strain RV1333",uniprot
57483,"European bat lyssavirus 2",57483,"European bat lyssavirus 2",57483,"European bat lyssavirus 2",GenBank
57667,"Simian-Human immunodeficiency virus",57667,"Simian-Human immunodeficiency virus"
59300,"Getah virus",59300,"Getah virus"
59375,"Influenza A virus (A/South Carolina/1/1918(H1N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
60135,"Cano Delgadito virus",60135,"Cano Delgadito virus"
60876,"Pixuna virus",60876,"Pixuna virus"
61005,"Border disease virus strain 137/4",358764,"Border disease virus",358764,"Border disease virus",GenBank
61172,"Laguna Negra virus",61172,"Laguna Negra virus"
61431,"Avian reovirus strain 1733",38170,"Avian orthoreovirus",38170,"Avian orthoreovirus",GenBank
61673,"Porcine endogenous retrovirus",369960,"Porcine type-C oncovirus",369960,"Porcine type-C oncovirus",GenBank
62446,"Influenza A virus (A/Argentina/3779/94(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
62478,"Influenza A virus (A/Kitakyushu/93(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
62484,"Influenza A virus (A/Memphis/1/1996(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
62488,"Influenza A virus (A/Nanchang/58/1993(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
62496,"Influenza A virus (A/New_York/17/94(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
62503,"Influenza A virus (A/Ohio/3/95(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
62512,"Influenza A virus (A/Shangdong/5/94(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
62534,"Influenza A virus (A/Bangkok(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
62541,"Influenza A virus (A/Christchurch/2/1988(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
62549,"Influenza A virus (A/Fukuoka/C29/1985(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
62559,"Influenza A virus (A/Los Angeles/1987(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
62561,"Influenza A virus (A/Mississippi/1/(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
62564,"Influenza A virus (A/New_York/15/94(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
62575,"Influenza A virus (A/Sichuan/2/1987(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
62596,"Influenza A virus (A/USSR/26/1985(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
62805,"Multiple sclerosis associated retrovirus",87786,"Human endogenous retrovirus W"
63106,"Influenza A virus (A/Wuhan/359/1995(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
63330,"Hendra virus",63330,"Hendra virus",928303,"Hendra virus horse/Australia/Hendra/1994",uniprot
63421,"Swine hepatitis E virus",12461,"Hepatitis E virus",652674,"Hepatitis E virus isolate Hetian",uniprot
63746,"Hepatitis C virus (isolate H77)",11103,"Hepatitis C virus",11108,"Hepatitis C virus (isolate H)",uniprot
64284,"Saboya virus",64284,"Saboya virus"
64289,"Carey Island virus",64289,"Carey Island virus"
64382,"Human Endogenous Retrovirus IDDMK1,2-22",45617,"Human endogenous retrovirus K"
65690,"AK7 murine leukemia virus",11786,"Murine leukemia virus",928306,"Moloney murine leukemia virus isolate Shinnick",uniprot
65743,"Blackcurrant reversion virus",65743,"Blackcurrant reversion virus",65743,"Blackcurrant reversion virus",uniprot
68558,"Adeno-associated virus - 6",85106,"Adeno-associated virus - 1"
68621,"Classical swine fever virus strain Riems",11096,"Classical swine fever virus",11098,"Classical swine fever virus - Brescia",uniprot
68887,"Torque teno virus",68887,"Torque teno virus",486280,"Torque teno virus VT416",uniprot
69153,"Human enterovirus 71 (strain BRCR)",138948,"Human enterovirus A",103922,"Human enterovirus 71 (strain 7423/MS/87)",uniprot
69156,"Murine cytomegalovirus (strain K181)",10366,"Murid herpesvirus 1 (Murine cytomegalovirus)",10367,"Murine cytomegalovirus (strain Smith)",uniprot
69245,"Lechiguanas virus",46607,"Andes virus",46607,"Andes virus",GenBank
69246,"Maciel virus",46607,"Andes virus",46607,"Andes virus",GenBank
69247,"Oran virus",46607,"Andes virus",46607,"Andes virus",GenBank
69248,"Pergamino virus",46607,"Andes virus",46607,"Andes virus",GenBank
70146,"Measles virus strain Edmonston-B",11234,"Measles virus",645098,"Measles virus strain Ichinose-B95a",uniprot
70149,"Measles virus strain Edmonston-Zagreb",11234,"Measles virus",645098,"Measles virus strain Ichinose-B95a",uniprot
70203,"Vibrio phage fs1",70203,"Vibrio phage fs1",70203,"Vibrio phage fs1",GenBank
70865,"Murine rotavirus EDIM",28327,"Murine rotavirus"
72132,"Rotavirus G1",28875,"Rotavirus A",450149,"Simian rotavirus A/SA11-H96",uniprot
72133,"Rotavirus G1 strain 1992A",28875,"Rotavirus A",450149,"Simian rotavirus A/SA11-H96",uniprot
72539,"Physalis mottle virus",72539,"Physalis mottle virus",72539,"Physalis mottle virus",GenBank
72710,"Border disease virus strain Frijters",358764,"Border disease virus",358764,"Border disease virus",GenBank
73036,"Rotavirus G3",28875,"Rotavirus A",450149,"Simian rotavirus A/SA11-H96",uniprot
73482,"Foot-and-mouth disease virus (strain O1)",12110,"Foot-and-mouth disease virus",649897,"Foot-and-mouth disease virus O/swine/1997",uniprot
73484,"Human immunodeficiency virus type 2 (isolate KR)",11709,"Human immunodeficiency virus 2",11714,"Human immunodeficiency virus type 2 (ISOLATE BEN)",uniprot
74537,"Vladivostok virus",42894,"Khabarovsk virus"
74561,"Human coxsackievirus B6",138949,"Human enterovirus B",103906,"Coxsackievirus B4 (strain JVB / Benschoten / New York/51)",uniprot
74942,"Hantavirus CRF355",11599,"Hantaan virus",11602,"Hantaan virus 76-118",uniprot
74943,"Hantavirus CRF367",11599,"Hantaan virus",11602,"Hantaan virus 76-118",uniprot
77153,"Muscovy duck reovirus",38170,"Avian orthoreovirus",38170,"Avian orthoreovirus",GenBank
79064,"Human rotavirus strain S12/85",28875,"Rotavirus A",450149,"Simian rotavirus A/SA11-H96",uniprot
79692,"Human respiratory syncytial virus B1",11250,"Human respiratory syncytial virus",79692,"Human respiratory syncytial virus B1",uniprot
79695,"Influenza A virus (A/Memphis/1/71H-A/Bellamy/42N)",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
79889,"Bovine herpesvirus type 1.1",10320,"Bovine herpesvirus 1",10320,"Bovine herpesvirus 1",GenBank
82300,"Adeno-associated virus - 5",82300,"Adeno-associated virus - 5"
82372,"Influenza A virus (A/Sydney/05/97-like(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
82470,"Bovine viral diarrhea virus strain Oregon C24V",11099,"Bovine viral diarrhea virus 1",11100,"Bovine viral diarrhea virus 1-NADL",uniprot
82639,"Human coxsackievirus B2",138949,"Human enterovirus B",103906,"Coxsackievirus B4 (strain JVB / Benschoten / New York/51)",uniprot
82658,"Lordsdale virus",11983,"Norwalk virus",524364,"Norovirus Hu/1968/US",uniprot
82659,"Sapporo virus-Manchester",95342,"Sapporo virus",291175,"Sapovirus Hu/Dresden/pJG-Sap01/DE",uniprot
82818,"Bovine respiratory syncytial virus strain 127",11246,"Bovine respiratory syncytial virus",11247,"Bovine respiratory syncytial virus ATCC51908",uniprot
82821,"Bovine respiratory syncytial virus strain 375",11246,"Bovine respiratory syncytial virus",11247,"Bovine respiratory syncytial virus ATCC51908",uniprot
82823,"Bovine respiratory syncytial virus strain lelystad",11246,"Bovine respiratory syncytial virus",11247,"Bovine respiratory syncytial virus ATCC51908",uniprot
82824,"Bovine respiratory syncytial virus strain snook",11246,"Bovine respiratory syncytial virus",11247,"Bovine respiratory syncytial virus ATCC51908",uniprot
82828,"Canine distemper virus strain convac vaccine",11232,"Canine distemper virus",11233,"Canine distemper virus strain Onderstepoort",uniprot
82829,"Epstein-barr virus strain p3hr-1",10376,"Human herpesvirus 4 (Epstein Barr virus)",10377,"Human herpesvirus 4 (strain B95-8) (Epstein-Barr virus (strain B95-8))",uniprot
82830,"Epstein-barr virus strain ag876",10376,"Human herpesvirus 4 (Epstein Barr virus)",10377,"Human herpesvirus 4 (strain B95-8) (Epstein-Barr virus (strain B95-8))",uniprot
82831,"Equid herpesvirus type 2 strain 86/87",12657,"Equid herpesvirus 2 (Equine herpesvirus 2)",82831,"Equid herpesvirus type 2 strain 86/87",uniprot
83192,"Topografov virus",83192,"Topografov virus"
83206,"Influenza A virus (A/swine/Scotland/410440/94(H1N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
85708,"Porcine circovirus 2",85708,"Porcine circovirus 2",85708,"Porcine circovirus 2",uniprot
85709,"Porcine circovirus type 2-B",85708,"Porcine circovirus 2",85708,"Porcine circovirus 2",uniprot
86782,"Amur virus",86782,"Amur virus"
87786,"Human endogenous retrovirus W",87786,"Human endogenous retrovirus W"
88103,"Influenza A virus (A/Hong Kong/532/1997(H5N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
88104,"Influenza A virus (A/Hong Kong/483/1997(H5N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
88297,"Influenza A virus (A/duck/Bavaria/1/1977 (H1N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
88775,"Influenza A virus (A/New_York/1/18(H1N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
88776,"Influenza A virus (A/Brevig Mission/1/1918(H1N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
89169,"Influenza A virus (A/Chicken/Pennsylvania/13552-1/98 (H7N2NSB))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
89172,"Influenza A virus (A/quail/Arkansas/16309-7/94 (H7N3NSA))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
89382,"Multiple sclerosis associated retrovirus element",87786,"Human endogenous retrovirus W"
90961,"Australian bat lyssavirus",90961,"Australian bat lyssavirus",446561,"Australian bat lyssavirus bat/AUS/1996",uniprot
92652,"Shrimp white spot syndrome virus",342409,"White spot syndrome virus",654913,"Shrimp white spot syndrome virus (isolate Tongan)",uniprot
93838,"Influenza A virus (A/Goose/Guangdong/1/96(H5N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
94432,"Human rotavirus MP409",28875,"Rotavirus A",450149,"Simian rotavirus A/SA11-H96",uniprot
94433,"Camberwell virus",11983,"Norwalk virus",524364,"Norovirus Hu/1968/US",uniprot
94966,"Bluetongue virus 12",40051,"Bluetongue virus",10900,"Bluetongue virus (serotype 10 / American isolate)",uniprot
94967,"Bluetongue virus 4",40051,"Bluetongue virus",10900,"Bluetongue virus (serotype 10 / American isolate)",uniprot
95234,"Influenza A virus (A/Taiwan/3427/97(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
95340,"Norwalk-like virus",11983,"Norwalk virus",524364,"Norovirus Hu/1968/US",uniprot
95888,"Influenza A virus (A/mallard duck/PA/10218/84(H5N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
97348,"Influenza A virus (A/Chicken/Hong Kong/G23/97(H9N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
97352,"Influenza A virus (A/Quail/Hong Kong/G1/97 (H9N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
97353,"Influenza A virus (A/Chicken/Hong Kong/739/94(H9N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
99565,"Chiba virus",11983,"Norwalk virus",524364,"Norovirus Hu/1968/US",uniprot
100641,"Lactococcus lactis phage p2",354259,"Lactococcus phage 936 sensu lato",354259,"Lactococcus phage 936 sensu lato",GenBank
101350,"Porcine rotavirus strain A253",36427,"Rotavirus C",31567,"Human rotavirus (group C / strain Bristol)",uniprot
101359,"Rabbit rotavirus strain Alabama",28875,"Rotavirus A",450149,"Simian rotavirus A/SA11-H96",uniprot
101360,"Lapine rotavirus strain C-11",28875,"Rotavirus A",450149,"Simian rotavirus A/SA11-H96",uniprot
102793,"H5N1 subtype",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
102796,"H9N2 subtype",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
103903,"Coxsackievirus B3 (strain Nancy)",138949,"Human enterovirus B",103906,"Coxsackievirus B4 (strain JVB / Benschoten / New York/51)",uniprot
103905,"Coxsackievirus B4 (strain E2)",138949,"Human enterovirus B",103906,"Coxsackievirus B4 (strain JVB / Benschoten / New York/51)",uniprot
103906,"Coxsackievirus B4 (strain JVB / Benschoten / New York/51)",138949,"Human enterovirus B",103906,"Coxsackievirus B4 (strain JVB / Benschoten / New York/51)",uniprot
103907,"Coxsackievirus B5 (strain Peterborough / 1954/UK/85)",138949,"Human enterovirus B",103906,"Coxsackievirus B4 (strain JVB / Benschoten / New York/51)",uniprot
103922,"Human enterovirus 71 (strain 7423/MS/87)",138948,"Human enterovirus A",103922,"Human enterovirus 71 (strain 7423/MS/87)",uniprot
103929,"Rabies virus strain Pasteur vaccin",11292,"Rabies virus",103929,"Rabies virus strain Pasteur vaccin",uniprot
103930,"Rhesus cytomegalovirus strain 68-1 (Rhesus cytomegalovirus (strain 68-1) (RhCMV))",47929,"Macacine herpesvirus 3 (Rhesus cytomegalovirus)",47929,"Macacine herpesvirus 3 (Rhesus cytomegalovirus)",GenBank
103931,"Soybean mosaic virus G2",12222,"Soybean mosaic virus"
104388,"Anatid herpesvirus 1",104388,"Anatid herpesvirus 1",104388,"Anatid herpesvirus 1",GenBank
106491,"Influenza A virus (A/turkey/Minnesota/38391-6/95(H9N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
106515,"Human calicivirus strain Hu/NLV/Amsterdam/98-18/1998/NET",11983,"Norwalk virus",524364,"Norovirus Hu/1968/US",uniprot
106516,"Human norovirus - Alphatron",106516,"Human norovirus - Alphatron"
106820,"Hepatitis B virus subtype adr",10407,"Hepatitis B virus",928302,"Hepatitis B virus C/ayr human/Japan/Okamoto",uniprot
106821,"Hepatitis B virus subtype adw",10407,"Hepatitis B virus",928302,"Hepatitis B virus C/ayr human/Japan/Okamoto",uniprot
107404,"Influenza B virus (B/Beijing/184/93)",11520,"Influenza B virus",107412,"Influenza B virus (B/Lee/40)",uniprot
107406,"Influenza B virus (B/Chiba/447/98)",11520,"Influenza B virus",107412,"Influenza B virus (B/Lee/40)",uniprot
107409,"Influenza B virus (B/Harbin/07/94)",11520,"Influenza B virus",107412,"Influenza B virus (B/Lee/40)",uniprot
107412,"Influenza B virus (B/Lee/40)",11520,"Influenza B virus",107412,"Influenza B virus (B/Lee/40)",uniprot
107413,"Influenza B virus (B/Mie/1/93)",11520,"Influenza B virus",107412,"Influenza B virus (B/Lee/40)",uniprot
107417,"Influenza B virus (B/Singapore/222/79)",11520,"Influenza B virus",107412,"Influenza B virus (B/Lee/40)",uniprot
107420,"Influenza B virus (B/Yamanashi/166/98)",11520,"Influenza B virus",107412,"Influenza B virus (B/Lee/40)",uniprot
107493,"Influenza A virus (A/Cordoba/3278/96(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
107558,"Influenza A virus (A/France/75/97(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
108098,"Human adenovirus B",108098,"Human adenovirus B",108098,"Human adenovirus B",GenBank
110195,"Foot-and-mouth disease virus - type Asia 1",12110,"Foot-and-mouth disease virus",649897,"Foot-and-mouth disease virus O/swine/1997",uniprot
114727,"H1N1 subtype",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
114728,"H1N2 subtype",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
114729,"H2N2 subtype",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
114730,"H2N1 subtype",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
114732,"H2N8 subtype",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
117125,"Cucumber mosaic virus (strain Pepo)",12305,"Cucumber mosaic virus (cucumber mosaic cucumovirus)",12307,"Cucumber mosaic virus (strain FNY)",uniprot
117204,"African horse sickness virus 3",40050,"African horsesickness virus",40050,"African horsesickness virus",GenBank
119210,"H3N2 subtype",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
119211,"H3N8 subtype",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
119213,"H6N2 subtype",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
119214,"H7N2 subtype",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
119215,"H7N3 subtype",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
119220,"H5N2 subtype",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
120505,"Baboon cytomegalovirus",120505,"Baboon cytomegalovirus"
121791,"Nipah virus",121791,"Nipah virus",121791,"Nipah virus",uniprot
122291,"Kappapapillomavirus 1",122291,"Kappapapillomavirus 1",122291,"Kappapapillomavirus 1",GenBank
122928,"Norovirus genogroup I",11983,"Norwalk virus",524364,"Norovirus Hu/1968/US",uniprot
122929,"Norovirus genogroup II",11983,"Norwalk virus",524364,"Norovirus Hu/1968/US",uniprot
126283,"Herpes simplex virus unknown type",126283,"Herpes simplex virus unknown type"
126794,"Vaccinia virus Ankara",10245,"Vaccinia virus",10254,"Vaccinia virus WR",uniprot
127960,"H11N1 subtype",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
128947,"Zaire ebolavirus - Gabon (1994-1997)",186538,"Zaire ebolavirus",128952,"Ebola virus - Mayinga, Zaire, 1976",uniprot
128948,"Sudan ebolavirus - Boniface (1976)",186540,"Sudan ebolavirus",386033,"Sudan ebolavirus - Uganda (2000)",uniprot
128949,"Sudan ebolavirus - Maleo (1979)",186540,"Sudan ebolavirus",386033,"Sudan ebolavirus - Uganda (2000)",uniprot
128951,"Zaire ebolavirus - Zaire (1995)",186538,"Zaire ebolavirus",128952,"Ebola virus - Mayinga, Zaire, 1976",uniprot
128952,"Ebola virus - Mayinga, Zaire, 1976",186538,"Zaire ebolavirus",128952,"Ebola virus - Mayinga, Zaire, 1976",uniprot
128982,"Influenza A virus (A/Swine/Indiana/9K035/99 (H1N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
128987,"Grass carp reovirus",185782,"Aquareovirus C",185783,"Golden shiner reovirus",uniprot
128999,"Tai Forest virus - Cote d'Ivoire, Cote d'Ivoire, 1994",186541,"Tai Forest ebolavirus",186541,"Tai Forest ebolavirus",GenBank
129000,"Zaire ebolavirus - Eckron (Zaire, 1976)",186538,"Zaire ebolavirus",128952,"Ebola virus - Mayinga, Zaire, 1976",uniprot
129003,"Reston ebolavirus - Reston",186539,"Reston ebolavirus",386032,"Reston ebolavirus - Reston (1989)",uniprot
129781,"Influenza A virus (A/Teal/Hong Kong/W312/97(H6N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
129951,"Human adenovirus C",129951,"Human adenovirus C",10515,"Human adenovirus 2",uniprot
130308,"Human adenovirus E",130308,"Human adenovirus E",130308,"Human adenovirus E",GenBank
130309,"Human adenovirus F",130309,"Human adenovirus F",130309,"Human adenovirus F",GenBank
130666,"Vaccinia virus Wyeth",10245,"Vaccinia virus",10254,"Vaccinia virus WR",uniprot
130760,"Influenza A virus (A/Hong Kong/1073/99(H9N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
130761,"Influenza A virus (A/Hong Kong/1074/99(H9N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
130763,"Influenza A virus (A/Hong Kong/156/97(H5N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
132475,"Yaba-like disease virus",99000,"Tanapox virus",99000,"Tanapox virus",GenBank
132487,"Measles virus strain Schwarz",11234,"Measles virus",645098,"Measles virus strain Ichinose-B95a",uniprot
132504,"Influenza A virus (A/X-31(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
132734,"Influenza A virus (A/Netherlands/018/94 (H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
132783,"Influenza A virus (A/Netherlands/626/89 (H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
132812,"Influenza A virus (A/Netherlands/651/89 (H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
132841,"Influenza A virus (A/Netherlands/785e/90 (H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
132884,"Influenza A virus (A/Netherlands/458/98 (H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
133704,"Porcine circovirus 1",133704,"Porcine circovirus 1",654929,"Porcine circovirus 1 (isolate China)",uniprot
135325,"Influenza A virus (A/El Salvador/2/1957(H2N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
135658,"Influenza A virus (A/environment/Hong Kong/437-4/99 (H5N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
135661,"Influenza A virus (A/environment/Hong Kong/437-10/99 (H5N1))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
135741,"Influenza A virus (A/chicken/Pakistan/2/99(H9N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
136474,"Influenza A virus (A/Swine/Colorado/23619/99(H3N2))",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
137578,"Influenza A virus (A/England/939/69 x A/PR/8/34)",11320,"Influenza A virus",211044,"Influenza A virus (A/Puerto Rico/8/1934(H1N1))",uniprot
